17,10293232,0
17,10321214,
17,10291259,
18,13398002,
18,48813475,
18,47375899,
19,10307978,
19,26931035,
19,37827726,
12,155379012,
12,181331858,
20,10452477,
20,10295531,
20,10452514,
21,21128461,
21,51259428,
21,46879777,
22,24529904,
22,33282303,
22,22309155,
23,10315010,
23,10308568,
23,10322707,
